HOUSEID,WTHHFIN,WTHHFIN5D,WTHHFIN2D,NUMADLT,HOMEOWN,HOMETYPE,RAIL,CENSUS_D,CENSUS_R,HH_HISP,DRVRCNT,CNTTDHH,CDIVMSAR,FLAG100,HHFAMINC,HHFAMINC_IMP,HH_RACE,HHSIZE,HHVEHCNT,HHRELATD,LIF_CYC,MSACAT,MSASIZE,TRAVDAY,URBAN,URBANSIZE,URBRUR,PPT517,YOUNGCHILD,RESP_CNT,URBRUR_2010,TDAYDATE,WRKCOUNT,STRATUMID
9000057003,3489.043971,4966.893515,0,2,1,1,2,3,2,2,2,7,33,1,-7,8,1,2,2,1,10,3,1,4,4,6,2,0,0,2,2,202203,0,1026
9000057035,6206.076847,8500.66038,0,1,2,1,2,2,1,2,1,4,22,1,6,6,1,1,1,2,9,2,4,2,1,3,1,0,0,1,1,202204,0,1023
9000057069,18164.99749,0,55840.2798,2,3,3,1,9,4,2,2,6,91,1,10,10,1,2,1,1,2,1,4,7,1,4,1,0,0,2,1,202203,1,1037
9000057074,4375.540055,5830.841318,0,1,1,1,1,9,4,2,1,4,91,1,6,6,1,1,1,2,1,1,5,5,1,4,1,0,0,1,1,202203,1,1037
9000057091,11112.87701,15419.95733,0,2,1,1,2,3,2,2,2,4,33,1,9,9,1,2,2,1,2,3,2,4,1,2,1,0,0,2,1,202204,2,1025
9000057102,7007.523882,9086.428523,0,2,1,2,1,3,2,2,2,2,31,1,7,7,1,2,2,1,2,1,4,3,1,1,1,0,0,2,1,202203,2,1025
9000057111,20719.92289,25934.95481,0,1,1,2,2,5,3,2,1,0,52,1,1,1,1,1,1,2,1,2,4,6,1,2,1,0,0,1,1,202204,0,1029
9000057113,22313.32285,0,80249.91092,1,2,1,1,3,2,2,1,2,31,1,1,1,1,1,1,2,1,1,5,1,1,4,1,0,0,1,1,202203,0,1025
9000057119,9142.256294,12482.46029,0,1,2,1,1,5,3,2,1,13,51,1,8,8,1,1,1,2,1,1,5,3,1,4,1,0,0,1,1,202204,1,1029
9000057123,34099.1012,41894.70055,0,1,3,3,2,7,3,1,1,0,72,1,5,5,97,1,0,2,1,2,5,2,1,5,1,0,0,1,1,202203,1,1033
9000057128,17388.44531,0,69785.4214,2,2,1,2,7,3,1,2,4,72,1,9,9,1,4,3,1,6,2,5,1,4,6,2,2,0,4,1,202203,2,1033
9000057134,15573.02163,21206.99157,0,2,1,1,2,9,4,1,2,2,93,1,8,8,97,2,2,1,2,3,3,5,1,2,1,0,0,2,1,202204,2,1037
9000057137,15112.32491,20772.26799,0,1,2,2,1,5,3,2,1,2,51,1,5,5,1,1,2,2,1,1,5,6,1,4,1,0,0,1,1,202204,1,1029
9000057157,75468.68893,112298.9765,0,1,3,3,2,7,3,1,0,0,72,1,2,2,1,1,0,2,9,2,5,2,1,5,1,0,0,1,1,202203,0,1033
9000057160,16455.3876,22484.71891,0,1,3,3,1,5,3,2,1,1,51,1,7,7,1,1,1,2,1,1,5,4,1,4,1,0,0,1,1,202203,1,1029
9000057190,5741.657794,7835.347417,0,1,1,1,2,7,3,2,1,4,72,1,7,7,1,1,2,2,1,2,5,2,1,5,1,0,0,1,1,202203,1,1033
9000057197,10399.72662,16121.08349,0,2,2,1,2,5,3,2,2,6,52,1,9,9,1,2,2,1,10,2,5,4,1,5,1,0,0,2,1,202203,2,1029
9000057203,10043.37338,15778.29136,0,2,2,1,2,7,3,2,2,2,72,1,8,8,1,2,2,1,10,2,5,4,1,5,1,0,0,2,1,202203,2,1033
9000057204,3615.048826,4930.557473,0,2,1,1,2,7,3,2,2,4,72,1,7,7,1,2,2,1,2,2,5,3,1,5,1,0,0,2,1,202203,2,1033
9000057210,46199.0277,68921.60342,0,2,1,1,2,7,3,1,2,4,73,1,6,6,97,2,3,1,2,3,1,2,1,1,1,0,0,2,1,202203,2,1033
9000057232,10690.93845,0,37786.91642,4,1,1,2,7,3,2,3,3,72,1,7,7,2,4,2,1,10,2,5,1,1,5,1,0,0,4,1,202203,3,1033
9000057241,9281.775677,0,25514.06184,2,1,1,2,4,2,2,2,18,43,2,10,10,1,5,2,1,4,3,1,7,4,6,2,2,1,3,2,202203,2,1028
9000057245,15412.46866,26101.26296,0,3,2,1,1,1,1,2,3,5,11,1,10,10,1,3,3,1,10,1,5,2,1,1,1,0,0,3,1,202208,2,1021
9000057247,16022.93174,23351.91177,0,2,3,3,1,2,1,2,2,2,21,1,11,11,2,2,0,1,2,1,5,2,1,4,1,0,0,2,1,202205,2,1023
9000057266,11691.00959,17577.54987,0,2,1,1,1,5,3,2,2,7,51,1,10,10,1,3,1,1,4,1,4,6,1,4,1,0,1,2,1,202203,2,1029
9000057281,7122.687234,0,25261.1723,2,1,1,2,7,3,2,2,6,72,1,8,8,1,2,2,1,10,2,5,7,1,5,1,0,0,2,1,202203,2,1033
9000057283,14412.7164,20020.37075,0,3,2,1,2,9,4,2,3,12,92,1,8,8,1,4,2,1,6,2,5,6,1,5,1,1,0,4,1,202204,3,1037
9000057284,6486.29575,0,26251.08692,2,2,1,1,5,3,2,2,0,51,1,7,7,1,2,2,1,10,1,5,1,4,6,2,0,0,2,2,202203,1,1030
9000057288,7555.831066,10295.87184,0,2,2,1,2,5,3,2,2,12,53,1,6,6,1,2,2,1,10,3,2,3,4,6,2,0,0,2,1,202203,0,1029
9000057297,18530.91901,0,86289.09317,2,3,2,1,2,1,2,1,0,21,1,5,5,2,7,1,1,4,1,5,1,1,4,1,3,2,5,1,202203,2,1023
9000057304,10147.77217,14479.22473,0,2,1,1,2,2,1,2,2,10,23,1,10,10,1,3,0,1,8,3,3,3,4,6,2,1,0,3,2,202203,2,1024
9000057305,28627.49162,0,61155.68564,1,3,3,2,1,1,2,1,0,13,1,2,2,97,1,0,2,1,3,1,1,1,1,1,0,0,1,1,202203,0,1022
9000057306,9378.200507,0,66935.8506,2,1,1,2,6,3,2,2,4,63,1,3,3,1,4,1,1,6,3,1,1,4,6,2,2,0,4,2,202203,1,1032
9000057321,9470.574002,12575.31834,0,1,3,3,1,5,3,2,0,2,51,1,7,7,1,1,0,2,1,1,5,3,1,4,1,0,0,1,1,202204,1,1029
9000057339,12436.99471,17697.32062,0,3,4,4,2,5,3,2,2,0,53,1,3,3,2,3,2,1,2,3,1,4,4,6,2,0,0,3,2,202203,1,1030
9000057352,12165.29966,16326.66001,0,2,1,1,2,7,3,2,2,0,74,1,5,5,1,2,1,1,10,4,6,5,4,6,2,0,0,2,2,202203,0,1034
9000057353,15746.14449,20236.26707,0,1,3,1,1,5,3,2,1,0,51,1,6,6,2,1,1,2,9,1,5,3,1,4,1,0,0,1,1,202204,0,1029
9000057355,7667.450116,11505.8319,0,2,2,1,2,4,2,2,2,2,43,1,6,6,1,2,3,1,10,3,1,4,4,6,2,0,0,2,2,202203,0,1028
9000057364,7432.421112,12220.20574,0,1,2,1,2,4,2,2,1,4,43,1,10,10,1,1,8,2,1,3,1,2,4,6,2,0,0,1,2,202203,1,1028
9000057392,34452.39367,40937.55485,0,4,3,3,2,6,3,2,3,2,63,1,1,1,1,4,1,1,2,3,3,6,4,6,2,0,0,4,2,202204,1,1032
9000057394,24977.83278,0,104004.4632,3,3,3,1,5,3,1,2,3,51,1,8,8,1,4,2,1,4,1,5,1,1,4,1,0,1,3,1,202203,0,1029
9000057415,9054.950392,13701.29604,0,1,1,1,2,9,4,2,1,0,93,1,8,8,1,1,1,2,9,3,2,5,1,1,1,0,0,1,1,202204,1,1037
9000057421,15278.61472,18006.1759,0,7,4,1,1,9,4,2,4,0,91,1,1,1,3,7,2,2,2,1,5,3,1,4,1,0,0,7,1,202203,0,1037
9000057428,10809.366,14058.11152,0,1,3,3,2,5,3,2,1,2,53,1,5,5,1,1,1,2,1,3,3,3,1,2,1,0,0,1,1,202203,1,1029
9000057430,42612.41924,70182.67248,0,2,1,1,2,9,4,2,2,6,92,1,10,10,6,2,2,1,10,2,4,2,1,5,1,0,0,2,1,202204,1,1037
9000057454,3903.164222,0,19379.49222,2,1,1,1,3,2,2,1,1,31,1,6,6,1,2,1,1,10,1,5,1,4,6,2,0,0,2,2,202203,0,1026
9000057458,6071.458585,10353.0504,0,3,2,1,2,4,2,2,3,2,43,1,9,9,1,3,3,1,2,3,1,4,4,6,2,0,0,3,2,202203,2,1028
9000057461,15849.40987,0,25543.49878,2,1,1,2,1,1,2,2,4,13,1,8,8,2,2,2,1,2,3,1,1,4,6,2,0,0,2,2,202204,2,1022
9000057462,13293.28001,16793.06436,0,2,2,1,2,9,4,2,2,8,93,1,7,7,1,2,4,1,10,3,3,2,4,6,2,0,0,2,2,202203,1,1038
9000057465,8145.792893,11823.80634,0,2,1,1,2,9,4,2,2,7,92,1,10,10,1,2,2,1,2,2,5,2,1,5,1,0,0,2,1,202204,2,1037
9000057468,19766.30392,0,48687.60864,3,1,1,1,9,4,2,3,4,91,1,11,11,1,5,3,1,6,1,5,1,1,3,1,2,0,5,1,202207,2,1037
9000057485,5605.747056,0,25668.82158,2,1,1,2,3,2,2,2,2,33,1,8,8,1,2,3,1,2,3,3,1,1,3,1,0,0,2,2,202203,1,1026
9000057494,5888.387342,0,27524.85737,2,1,1,2,2,1,2,2,10,23,1,6,6,1,2,3,1,10,3,1,1,4,6,2,0,0,2,2,202203,0,1024
9000057495,39934.92927,52175.6073,0,3,1,1,2,3,2,2,3,10,34,1,7,7,1,7,5,1,4,4,6,5,4,6,2,2,2,5,2,202204,1,1026
9000057511,24505.64939,34579.19088,0,2,1,1,2,7,3,2,2,9,73,1,7,7,1,3,3,1,4,3,3,6,1,3,1,0,1,2,2,202203,1,1034
9000057518,7038.791374,9380.014535,0,1,1,1,2,5,3,2,1,5,53,1,7,7,1,1,1,2,1,3,2,6,4,6,2,0,0,1,2,202204,1,1030
9000057520,83906.72728,116231.0125,0,2,1,1,2,6,3,2,2,0,62,1,8,8,1,2,2,1,2,2,4,6,4,6,2,0,0,2,2,202203,2,1032
9000057522,8818.948867,11495.86651,0,2,1,1,2,5,3,2,2,11,53,1,6,6,1,2,2,1,10,3,2,2,4,6,2,0,0,2,2,202204,0,1030
9000057527,5375.741869,7892.574121,0,1,2,1,2,7,3,2,1,2,73,1,6,6,1,1,4,2,9,3,1,2,4,6,2,0,0,1,2,202204,0,1034
9000057536,9214.699916,12687.81011,0,3,1,1,1,9,4,2,2,6,93,1,7,7,1,3,2,1,10,3,3,4,1,1,1,0,0,3,1,202203,0,1037
9000057555,6354.844271,8910.860993,0,1,2,1,2,5,3,2,1,0,53,1,6,6,1,1,1,2,9,3,2,3,4,6,2,0,0,1,2,202204,0,1030
9000057577,18519.08297,25321.78422,0,2,3,2,1,9,4,2,2,6,91,1,8,8,3,4,2,1,4,1,5,2,1,3,1,1,1,3,1,202204,2,1037
9000057585,6810.186343,10661.10202,0,1,1,1,1,9,4,2,1,2,91,1,9,9,1,1,2,2,1,1,5,5,1,4,1,0,0,1,1,202203,1,1037
9000057587,45651.4404,61715.4801,0,2,1,1,1,2,1,2,2,11,21,1,11,11,3,4,2,1,6,1,5,4,4,6,2,2,0,4,2,202203,1,1024
9000057605,7139.144851,9551.962662,0,2,2,1,2,7,3,2,2,6,73,1,4,4,1,2,2,1,10,3,1,2,4,6,2,0,0,2,2,202203,0,1034
9000057607,6281.906474,0,29544.72699,2,2,1,2,7,3,2,2,0,73,1,1,1,1,2,2,1,10,3,1,7,4,6,2,0,0,2,2,202204,0,1034
9000057611,26935.61694,38342.81613,0,2,1,1,2,5,3,1,2,6,54,1,10,10,1,2,3,1,2,4,6,4,4,6,2,0,0,2,2,202204,2,1030
9000057619,5807.307743,7439.904382,0,2,2,1,2,5,3,2,2,0,53,1,6,6,1,2,2,1,10,3,2,3,1,2,1,0,0,2,1,202203,0,1030
9000057635,3691.440667,5149.35907,0,2,1,4,2,7,3,2,2,6,73,1,6,6,1,2,2,1,2,3,1,2,4,6,2,0,0,2,2,202203,2,1034
9000057637,18058.08174,0,72117.26201,2,3,4,2,6,3,2,1,2,62,1,2,2,1,2,1,1,10,2,4,1,4,6,2,0,0,2,2,202204,0,1032
9000057640,12050.27356,14305.72031,0,1,2,1,2,8,4,2,1,2,82,1,6,6,1,1,1,2,9,2,5,5,4,6,2,0,0,1,2,202203,0,1036
9000057641,91245.22057,0,164603.8801,2,1,1,1,1,1,2,2,4,11,1,11,11,3,3,3,1,6,1,5,7,1,4,1,1,0,3,2,202203,2,1022
9000057647,24868.3475,30340.83104,0,2,2,4,2,6,3,2,1,0,63,1,6,6,1,3,2,1,4,3,1,5,4,6,2,0,1,2,2,202203,1,1032
9000057661,227.1900514,278.2741177,0,1,1,1,2,9,4,2,1,0,92,1,1,1,3,1,0,2,1,2,4,5,1,3,1,0,0,1,1,202204,0,1039
9000057666,7924.172497,0,34974.32901,2,1,1,2,3,2,2,2,9,33,1,8,8,1,3,5,1,6,3,1,1,4,6,2,1,0,3,2,202203,0,1026
9000057671,2626.514751,3180.708975,0,2,2,1,2,5,3,2,2,0,54,1,1,1,1,2,1,2,2,4,6,5,4,6,2,0,0,2,2,202204,0,1030
9000057674,5950.085301,7658.972699,0,3,2,1,2,3,2,2,3,7,33,1,6,6,1,3,2,1,10,3,2,4,4,6,2,0,0,3,2,202204,2,1026
9000057677,15446.52494,17116.12799,0,2,1,1,2,6,3,2,2,4,63,1,3,3,1,2,1,1,10,3,1,5,4,6,2,0,0,2,2,202203,0,1032
9000057697,10922.8112,16427.83514,0,2,1,1,2,5,3,2,2,2,53,1,11,11,1,2,3,1,10,3,2,2,4,6,2,0,0,2,2,202204,1,1030
9000057709,49804.35848,0,76318.93409,3,2,1,2,1,1,2,2,0,13,1,9,9,1,3,2,1,10,3,1,7,4,6,2,0,0,3,2,202203,0,1022
9000057716,15078.93576,20255.20434,0,2,1,1,2,5,3,2,2,20,52,1,6,6,1,4,2,1,6,2,4,3,4,6,2,2,0,4,2,202203,2,1030
9000057725,953.6607973,1243.965443,0,1,2,1,2,9,4,2,1,0,92,1,5,5,3,1,2,2,9,2,4,4,1,3,1,0,0,1,1,202203,0,1039
9000057734,9556.838952,12778.45315,0,2,1,1,2,3,2,2,2,4,32,1,6,6,1,2,1,1,10,2,4,6,4,6,2,0,0,2,2,202203,0,1026
9000057737,28310.06015,42766.37418,0,4,2,4,2,5,3,2,2,0,53,2,2,2,1,5,1,1,4,3,1,2,4,6,2,1,0,4,2,202204,1,1030
9000057748,4348.05467,0,22780.33605,1,1,1,2,3,2,2,1,0,33,1,6,6,1,1,1,2,9,3,2,7,1,2,1,0,0,1,2,202204,0,1026
9000057758,20052.41167,0,86852.64233,2,2,1,2,2,1,2,2,0,23,1,6,6,1,2,2,1,10,3,3,7,4,6,2,0,0,2,2,202204,0,1024
9000057767,5338.588473,5872.788558,0,2,2,1,2,9,4,2,2,0,93,1,6,6,1,2,3,1,10,3,1,2,4,6,2,0,0,2,2,202204,0,1038
9000057774,9657.684895,13255.49251,0,3,1,1,2,5,3,2,4,14,53,1,8,8,1,7,5,1,6,3,2,5,4,6,2,4,0,7,2,202203,3,1030
9000057777,5595.953378,8245.214086,0,2,1,1,2,4,2,2,2,8,43,1,5,5,1,2,3,1,10,3,1,6,4,6,2,0,0,2,2,202203,1,1028
9000057785,5153.669896,0,14809.59894,2,1,1,2,4,2,2,2,2,44,1,9,9,1,6,3,1,4,4,6,1,4,6,2,3,1,5,2,202203,2,1028
9000057791,22715.66016,28624.3302,0,2,1,1,2,3,2,2,2,4,33,1,2,2,97,2,2,1,10,3,1,3,4,6,2,0,0,2,2,202204,0,1026
9000057806,6317.657665,8100.327766,0,2,1,1,2,3,2,2,2,10,32,1,8,8,1,5,4,1,6,2,4,5,4,6,2,3,0,5,2,202203,2,1026
9000057820,12507.41803,17576.55006,0,3,1,1,2,3,2,2,3,4,33,1,9,9,1,3,6,1,2,3,1,2,4,6,2,0,0,3,2,202204,3,1026
9000057822,7710.23224,10462.06045,0,2,2,1,2,2,1,2,2,6,23,1,8,8,1,2,2,1,10,3,1,4,4,6,2,0,0,2,2,202203,0,1024
9000057844,4550.194701,5591.184833,0,1,2,1,1,2,1,2,1,2,21,1,6,6,1,1,1,2,9,1,5,5,4,6,2,0,0,1,2,202203,0,1024
9000057855,3971.79465,5362.920611,0,2,1,1,2,5,3,2,2,18,53,1,9,9,1,5,3,1,4,3,3,5,4,6,2,2,1,4,2,202203,2,1030
9000057867,4816.219179,0,17703.71082,1,1,1,2,5,3,2,1,0,52,1,11,11,1,1,1,2,1,2,4,1,4,6,2,0,0,1,2,202203,1,1030
9000057873,46276.58848,0,137541.5975,3,2,5,2,5,3,2,2,0,53,1,3,3,1,3,2,1,2,3,1,1,4,6,2,0,0,3,2,202203,0,1030
9000057875,22423.29328,29116.37137,0,3,3,1,2,2,1,2,1,2,23,1,5,5,1,3,1,1,2,3,3,4,2,6,1,0,0,3,2,202203,3,1024
9000057887,5447.646282,7009.116909,0,2,2,1,2,3,2,2,2,3,34,1,6,6,1,2,2,1,10,4,6,3,4,6,2,0,0,2,2,202203,0,1026
9000057898,10105.45411,13399.98536,0,3,1,1,2,3,2,2,4,15,32,1,11,11,1,4,4,1,8,2,5,2,4,6,2,1,0,4,2,202204,2,1026
9000057901,6611.844264,7398.830024,0,2,2,1,2,9,4,2,2,3,92,1,6,6,1,2,2,1,2,2,4,3,4,6,2,0,0,2,2,202203,1,1038
9000057906,7644.989668,10212.71741,0,2,1,1,2,2,1,2,2,4,23,1,10,10,1,2,4,1,10,3,2,5,4,6,2,0,0,2,2,202203,2,1024
9000057907,12706.67714,16038.31902,0,2,1,1,2,2,1,2,3,13,23,1,6,6,1,4,3,1,6,3,1,4,2,6,1,2,0,4,2,202203,2,1024
9000057918,6659.656317,9977.939455,0,2,1,1,2,4,2,2,2,4,43,1,7,7,1,2,2,1,10,3,1,3,4,6,2,0,0,2,2,202204,1,1028
9000057934,63679.904,108075.8988,0,2,1,1,2,4,2,2,2,1,43,1,10,10,1,3,3,1,6,3,1,4,4,6,2,1,0,3,2,202203,1,1028
9000057936,12465.04858,16315.04,0,2,2,1,2,3,2,2,2,4,32,1,-7,7,1,2,3,1,10,2,4,6,4,6,2,0,0,2,2,202204,0,1026
9000057949,7788.267063,10297.12669,0,2,2,1,2,3,2,2,2,10,33,1,4,4,1,2,3,1,2,3,1,6,4,6,2,0,0,2,2,202204,2,1026
9000057955,23434.25799,34427.28926,0,1,1,1,2,4,2,2,2,10,43,1,7,7,1,2,3,1,5,3,1,5,4,6,2,1,0,2,2,202203,1,1028
9000057959,7994.297813,9375.464343,0,2,3,2,2,9,4,2,2,5,93,1,9,9,1,2,2,1,2,3,3,6,1,2,1,0,0,2,2,202204,2,1038
9000057967,14530.7399,22889.86241,0,1,3,2,2,4,2,2,1,0,43,1,3,3,1,1,1,2,9,3,1,3,2,6,1,0,0,1,1,202204,0,1028
9000057969,6024.65808,0,24574.68401,2,1,1,2,3,2,2,2,4,34,1,9,9,1,2,3,1,10,4,6,1,4,6,2,0,0,2,2,202203,2,1026
9000057986,3458.317666,0,22317.08522,5,2,4,2,8,4,2,5,0,84,2,6,6,1,5,5,1,10,4,6,1,4,6,2,0,0,4,2,202203,5,1036
9000058014,21430.5026,31659.85595,0,2,2,1,2,4,2,2,2,4,43,1,7,7,1,2,2,1,2,3,1,5,4,6,2,0,0,2,2,202204,2,1028
9000058020,10685.95653,11840.59201,0,1,2,1,2,8,4,2,1,0,83,1,5,5,1,1,3,2,1,3,1,4,4,6,2,0,0,1,2,202203,1,1036
9000058036,4506.116719,5436.557581,0,2,1,1,2,8,4,2,2,0,84,1,2,2,1,2,3,1,10,4,6,2,4,6,2,0,0,2,2,202207,1,1036
9000058038,9455.715919,10638.56401,0,1,2,1,2,8,4,1,1,4,83,1,6,6,1,1,2,2,9,3,1,2,4,6,2,0,0,1,2,202205,0,1036
9000058056,2624.423007,0,16911.40464,1,4,1,2,8,4,2,1,0,83,1,3,3,1,1,1,2,1,3,1,1,1,1,1,0,0,1,2,202203,0,1036
9000058065,23527.93829,0,141504.6023,2,1,1,2,8,4,2,2,3,83,1,8,8,1,2,2,1,10,3,2,7,1,2,1,0,0,2,2,202203,1,1036
9000058067,7411.912459,8566.426091,0,2,1,1,2,8,4,2,2,2,83,1,6,6,1,2,1,1,10,3,1,2,4,6,2,0,0,2,2,202203,2,1036
9000058070,2686.308195,0,14970.36648,2,1,1,2,8,4,2,2,0,83,1,8,8,1,2,2,1,10,3,1,1,1,1,1,0,0,2,2,202203,0,1036
9000058075,7553.244146,9651.710539,0,2,1,1,2,8,4,2,2,23,84,1,10,10,1,5,2,1,4,4,6,3,2,6,1,2,1,4,2,202203,1,1036
9000071657,88975.47563,0,158119.5322,1,1,1,2,1,1,2,1,2,13,1,-7,6,1,1,2,2,9,3,1,7,4,6,2,0,0,1,2,202205,0,1022
9000071695,30327.32813,45710.78737,0,1,3,3,2,8,4,2,1,3,82,1,10,10,1,1,1,2,1,2,4,4,1,5,1,0,0,1,1,202204,1,1035
9000071719,12126.86584,14446.29899,0,1,3,3,2,3,2,2,1,2,33,1,1,1,1,1,1,2,9,3,1,4,1,2,1,0,0,1,1,202204,0,1025
9000071720,16193.34898,23353.298,0,1,3,3,2,5,3,2,0,0,53,1,2,2,1,1,0,2,9,3,1,4,2,6,1,0,0,1,1,202204,0,1029
9000071722,4978.201526,0,20650.76655,2,1,1,2,5,3,2,2,0,52,1,6,6,1,2,2,1,10,2,4,1,2,6,1,0,0,2,1,202204,0,1029
9000071725,39354.77836,0,141649.8551,1,2,4,2,3,2,2,1,0,33,1,3,3,1,1,1,2,9,3,2,7,1,2,1,0,0,1,1,202204,0,1025
9000071741,33275.65702,40664.82813,0,2,3,2,2,7,3,1,2,0,73,1,1,1,2,4,1,1,4,3,2,6,1,2,1,0,2,2,1,202204,0,1033
9000071747,21907.96121,29051.75232,0,3,1,1,2,4,2,2,3,4,44,1,7,7,1,3,3,2,2,4,6,4,2,6,1,0,0,3,1,202205,3,1027
9000071751,20236.40459,26958.42523,0,2,1,1,2,4,2,2,2,2,43,1,10,10,1,6,2,1,6,3,1,5,1,1,1,4,0,6,1,202204,2,1027
9000071757,31248.12076,46291.73867,0,1,3,3,1,3,2,2,0,0,31,1,1,1,2,1,0,2,1,1,4,2,1,4,1,0,0,1,1,202205,0,1025
9000071758,5629.814561,7993.055298,0,1,3,3,2,6,3,2,1,2,63,1,7,7,2,1,1,2,1,3,2,6,1,2,1,0,0,1,1,202204,1,1031
9000071761,17906.16694,22024.65493,0,1,3,3,1,9,4,2,1,2,91,1,1,1,1,1,1,2,1,1,5,3,1,4,1,0,0,1,1,202204,1,1037
9000071782,20332.83302,24584.70896,0,2,1,1,2,6,3,2,2,14,63,1,10,10,1,5,2,1,4,3,3,4,4,6,2,3,0,5,2,202204,2,1032
9000071786,20408.2148,27548.45947,0,2,1,1,2,2,1,2,3,8,23,1,10,10,1,5,2,1,4,3,3,5,4,6,2,3,0,5,2,202204,2,1024
9000071793,4348.366093,6277.05149,0,2,2,1,1,3,2,2,2,4,31,1,10,10,1,2,3,1,10,1,4,2,2,6,1,0,0,2,1,202205,0,1025
9000071802,25842.4605,37118.66337,0,2,3,1,2,8,4,2,2,9,82,1,5,5,5,3,3,1,4,2,4,3,1,5,1,1,0,3,1,202207,2,1035
9000071826,2843.587034,4191.115759,0,2,3,3,2,6,3,2,1,4,63,1,3,3,1,2,1,1,2,3,3,2,1,2,1,0,0,2,1,202205,2,1031
9000071832,8406.807106,12286.72755,0,1,2,1,2,9,4,2,1,0,94,1,6,6,1,1,3,2,1,4,6,6,2,6,1,0,0,1,1,202211,1,1037
9000071837,20365.01503,23983.3923,0,1,2,1,2,6,3,2,1,0,63,1,6,6,97,1,1,2,9,3,3,2,4,6,2,0,0,1,2,202205,0,1032
9000071841,14119.97808,19456.74459,0,2,2,1,2,9,4,2,2,10,92,1,7,7,1,2,2,1,10,2,5,6,1,5,1,0,0,2,1,202205,0,1037
9000071854,17712.09484,24178.03706,0,1,1,2,1,5,3,2,1,5,51,1,8,8,1,1,1,2,1,1,4,5,1,2,1,0,0,1,1,202206,1,1029
9000071860,5154.388874,7168.162605,0,2,1,1,2,3,2,2,2,7,32,1,8,8,1,2,4,1,10,2,4,6,1,1,1,0,0,2,1,202204,2,1025
9000071869,10376.32668,13229.28544,0,1,3,3,2,3,2,2,1,3,33,1,4,4,1,1,0,2,9,3,1,3,1,1,1,0,0,1,1,202205,0,1025
9000071878,6767.349588,8131.972351,0,2,2,1,2,5,3,2,2,6,53,1,5,5,1,2,2,1,10,3,1,4,2,6,1,0,0,2,1,202204,0,1029
9000071903,7124.255752,0,34797.24967,2,1,1,2,3,2,2,2,4,33,1,6,6,1,2,3,1,10,3,1,7,4,6,2,0,0,2,2,202205,2,1026
9000071906,14688.50524,20690.99532,0,3,1,1,1,1,1,2,3,8,11,1,10,10,1,5,3,1,6,1,4,2,1,4,1,2,0,5,1,202205,2,1021
9000071920,14813.1192,20917.4774,0,1,1,1,2,5,3,2,1,2,52,1,8,8,1,1,1,2,1,2,4,5,1,5,1,0,0,1,1,202204,1,1029
9000071921,14363.69371,19628.03308,0,2,1,1,2,8,4,2,2,11,82,1,7,7,1,4,3,1,4,2,4,5,1,3,1,0,2,2,1,202205,2,1035
9000071922,6499.318308,0,25139.48453,2,2,1,2,5,3,2,2,4,53,1,-7,4,1,2,2,1,10,3,1,1,4,6,2,0,0,2,2,202204,0,1030
9000071924,34139.00956,43187.49016,0,2,3,3,2,5,3,2,2,4,53,1,1,1,2,2,0,1,2,3,3,6,1,2,1,0,0,2,1,202205,1,1029
9000071927,21865.56056,0,84858.28786,1,4,4,2,2,1,1,1,0,23,1,4,4,2,1,1,2,1,3,3,1,1,3,1,0,0,1,1,202204,1,1023
9000071928,15204.86876,22039.77627,0,3,2,1,2,5,3,2,2,6,53,1,4,4,1,3,2,1,8,3,3,3,1,2,1,0,0,3,1,202204,0,1029
9000071951,5771.02729,0,19935.38176,1,2,1,2,7,3,2,1,2,72,1,4,4,1,1,1,2,9,2,5,1,2,6,1,0,0,1,1,202205,0,1033
9000071955,5924.321767,8413.602785,0,1,3,3,1,2,1,2,1,4,21,1,8,8,1,1,0,2,1,1,5,3,1,4,1,0,0,1,1,202204,1,1023
9000071969,12778.24733,17071.66837,0,3,1,1,2,5,3,2,2,0,53,1,3,3,1,3,1,1,10,3,3,4,4,6,2,0,0,3,2,202204,0,1030
9000071975,8625.194576,13498.0978,0,2,1,1,1,2,1,2,2,6,21,1,10,10,1,2,2,1,10,1,5,6,1,4,1,0,0,2,1,202204,1,1023
9000071979,12302.6546,0,33663.7813,2,1,3,1,3,2,2,2,6,31,1,11,11,2,2,2,1,2,1,5,1,1,4,1,0,0,2,1,202204,2,1025
9000071980,2540.956557,0,9472.83852,1,1,3,2,9,4,2,1,0,92,1,6,6,3,3,1,1,3,2,4,7,1,3,1,0,2,1,1,202205,0,1039
9000071981,7596.139187,9918.428309,0,2,1,1,2,5,3,2,2,9,52,2,6,6,1,5,2,1,4,2,4,2,1,5,1,2,1,3,1,202205,2,1029
9000071986,6538.095106,8149.267437,0,2,3,1,2,5,3,2,2,0,52,1,3,3,1,2,2,1,10,2,5,4,4,6,2,0,0,2,1,202204,0,1029
9000072001,11116.67102,25107.93534,0,2,1,1,2,1,1,2,2,2,13,1,7,7,1,2,2,1,2,3,1,6,4,6,2,0,0,2,2,202205,1,1022
9000072003,82592.6715,0,348306.025,2,1,1,2,8,4,1,2,0,82,1,5,5,1,4,2,1,4,2,5,1,1,5,1,1,1,3,1,202205,1,1035
9000072016,10262.08501,12152.25742,0,1,2,1,2,4,2,2,1,2,42,1,4,4,1,1,1,2,9,2,4,5,1,5,1,0,0,1,1,202205,0,1027
